,Hymn Number,Hymn Title,Hymn Text
614,427, Where Cross the Crowded Ways of Life,". Where cross the crowded ways of life,
where sound the cries of race and clan,
above the noise of selfish strife,
we hear your voice, O Son of man.. In haunts of wretchedness and need,
on shadowed thresholds dark with fears,
from paths where hide the lures of greed,
we catch the vision of your tears.. From tender childhood's helplessness,
from woman's grief, man's burdened toil,
from famished souls, from sorrow's stress,
your heart has never known recoil.. The cup of water given for you still
holds the freshness of your grace;
yet long these multitudes to view
the sweet compassion of your face.. O Master, from the mountainside
make haste to heal these hearts of pain;
among these restless throngs abide;
O tread the city's streets again.. Till all the world shall learn your love
and follow where your feet have trod,
till, glorious from your heaven above,
shall come the city of our God!"
615,427,,
616,428, For the Healing of the Nations," For the healing of the nations,
Lord, we pray with one accord;
for a just and equal sharing
of the things that earth affords;
To a life of love in action
help us rise and pledge our word,
help us rise and pledge our word. Lead us forward into freedom;
from despair your world release,
that, redeemed from war and hatred,
all may come and go in peace.
Show us how through care and goodness
fear will die and hope increase,
fear will die and hope increase. All that kills abundant living,
let it from the earth be banned;
pride of status, race, or schooling,
dogmas that obscure your plan.
In our common quest for justice
may we hallow life's brief span,
may we hallow life's brief span. You, Creator God, have written
your great name on humankind;
for our growing in your likeness
bring the life of Christ to mind,
that by our response and service
earth its destiny may find,
earth its destiny may find."
617,428,,
618,429, For Our Country,
619,430," O Master, Let Me Walk with Thee",". O Master, let me walk with thee
in lowly paths of service free;
tell me thy secret; help me bear
the strain of toil, the fret of care.. Help me the slow of heart to move
by some clear, winning word of love;
teach me the wayward feet to stay,
and guide them in the homeward way.. Teach me thy patience; still with thee
in closer, dearer company,
in work that keeps faith sweet and strong,
in trust that triumphs over wrong;. In hope that sends a shining ray
far down the future's broadening way,
in peace that only thou canst give,
with thee, O Master, let me live."
620,430,,
621,431, Let There Be Peace on Earth,
622,432," Jesu, Jesu","Refrain:]
Jesu, Jesu,
fill us with your love, show us how to serve
the neighbors we have from you. Kneels at the feet of his friends,
silently washes their feet,
Master who acts as a slave to them.
(Refrain) Neighbors are rich and poor,
neighbors are black and white,
neighbors are near and far away.
(Refrain) These are the ones we should serve,
these are the ones we should love;
all these are neighbors to us and you.
(Refrain) Loving puts us on our knees,
serving as though we are slaves,
this is the way we should live with you.
(Refrain) Kneel at the feet of our friends,
silently washing their feet,
this is the way we should live with you.
(Refrain)"
623,432,,
624,433, All Who Love and Serve Your City,
625,433,,
626,434, When the Poor Ones,
627,435, O God of Every Nation,
628,435,,
629,436, The Voice of God is Calling,". The voice of God is calling
its summons in our day;
Isaiah heard in Zion,
and we now hear God say:
""Whom shall I send to succor
my people in their need?
Whom shall I send to loosen
the bonds of shame and greed?. ""I hear my people crying
in slum and mine and mill;
no field or mart is silent,
no city street is still.
I see my people falling
in darkness and despair.
Whom shall I send to shatter
the fetters which they bear?"". We heed, O Lord, your summons,
and answer: Here are we!
Send us upon your errand,
let us your servants be.
Our strength is dust and ashes,
our years a passing hour;
but you can use our weakness
to magnify your power.. From ease and plenty save us;
from pride of place absolve;
purge us of low desire;
lift us to high resolve;
take us, and make us holy;
teach us your will and way.
Speak, and behold! we answer;
command, and we obey!"
630,436,,
631,437, This Is My Song,
632,438," Forth in Thy Name, O Lord",". Forth in thy name, O Lord, I go,
my daily labor to pursue;
thee, only thee, resolved to know
in all I think or speak or do.. The task thy wisdom hath assigned,
O let me cheerfully fulfill;
in all my works thy presence find,
and prove thy good and perfect will.. Thee may I set at my right hand,
whose eyes mine inmost substance see,
and labor on at thy command,
and offer all my works to thee.. For thee delightfully employ
what e'er thy bounteous grace hath given;
and run my course with even joy,
and closely walk with thee to heaven."
633,438,,
634,439, We Utter Our Cry,
635,439,,
636,440, Let There Be Light,
637,441, What Does the Lord Require,
638,442, Weary of All Trumpeting,
639,443, O God Who Shaped Creation,
640,444, O Young and Fearless Prophet,". O young and fearless Prophet of ancient Galilee,
thy life is still a summons to serve humanity;
to make our thoughts and actions less prone to please the crowd,
to stand with humble courage for truth with hearts uncowed.. We marvel at the purpose that held thee to thy course
while ever on the hilltop before thee loomed the cross;
thy steadfast face set forward where love and duty shone,
while we betray so quickly and leave thee there alone.. O help us stand unswerving against war's bloody way,
where hate and lust and falsehood hold back Christ's holy sway;
forbid false love of country that blinds us to his call,
who lifts above the nations the unity of all.. Stir up in us a protest against our greed for wealth,
while others starve and hunger and plead for work and health;
where homes with little children cry out for lack of bread,
who live their years sore burdened beneath a gloomy dread.. O young and fearless Prophet, we need thy presence here,
amid our pride and glory to see thy face appear;
once more to hear thy challenge above our noisy day,
again to lead us forward along God's holy way."
641,444,,
642,445, Happy the Home When God Is There,". Happy the home when God is there,
and love fills every breast;
when one their wish, and one their prayer,
and one their heavenly rest.. Happy the home where Jesus' name
is sweet to every ear;
where children early speak his fame,
and parents hold him dear.. Happy the home where prayer is heard,
and praise is wont to rise;
where parents love the sacred Word
and all its wisdom prize.. Lord, let us in our homes agree
this blessed peace to gain;
unite our hearts in love to thee,
and love to all will reign."
643,445,,
644,446, Serving the Poor,
645,447," Our Parent, by Whose Name",
646,448," Go Down, Moses",". When Israel was in Egypt's land,
let my people go;
oppressed so hard they could not stand,
let my people go.efrain:
Go down, Moses,
way down in Egypt's land;
tell old Pharaoh
to let my people go!. ""Thus saith the Lord,"" bold Moses said,
let my people go;
""if not, I'll smite your firstborn dead,""
let my people go. (Refrain). No more shall they in bondage toil,
let my people go;
let them come out with Egypt's spoil,
let my people go. (Refrain) We need not always weep and mourn,
let my people go;
and wear those slavery chains forlorn,
let my people go. (Refrain) Come, Moses, you will not get lost,
let my people go;
stretch out your rod and come across,
let my people go. (Refrain) As Israel stood by the water's side,
let my people go;
at God's command it did divide,
let my people go. (Refrain) When they had reached the other shore,
let my people go;
they sang a song of triumph o'er,
let my people go. (Refrain) O Moses, the cloud shall cleave the way,
let my people go;
a fire by night, a shade by day,
let my people go. (Refrain) Your foes shall not before you stand,
let my people go;
and you'll possess fair Canaan's land,
let my people go. (Refrain)0 This world's a wilderness of woe,
let my people go;
O let us on to Canaan go,
let my people go. (Refrain)1 O let us all from bondage flee,
let my people go;
and let us all in Christ be free,
let my people go. (Refrain)"
647,448,,
648,449, Our Earth We Now Lament to See," Our earth we now lament to see
with floods of wickedness overflowed,
with violence, wrong, and cruelty,
one wide-extended field of blood,
where men like fiends each other tear,
in all the hellish rage of war. As listed on Abaddon’s side,
they mangle their own flesh, and slay;
Tophet is moved, and opens wide
its mouth for its enormous prey;
and myriads sink beneath the grave,
and plunge into the flaming wave. O might the universal Friend
this havoc of His creatures see!
Bid our unnatural discord end;
declare us reconciled in thee!
Write kindness on our inward parts,
and chase the murderer from our hearts! Who now against each other rise,
the nations of the earth constrain
to follow after peace, and prize
the blessings of thy righteous reign,
the joys of unity to prove,
the paradise of perfect love!"
649,449,,
650,450, Creator of the Earth and Skies,
651,451, Be Thou My Vision,
652,452, My Faith Looks Up to Thee,". My faith looks up to thee,
thou Lamb of Calvary,
Savior divine!
Now hear me while I pray,
take all my guilt away,
O let me from this day
be wholly thine!. May thy rich grace impart
strength to my fainting heart,
my zeal inspire!
As thou hast died for me,
O may my love to thee
pure, warm, and changeless be,
a living fire!. While life's dark maze I tread,
and griefs around me spread,
be thou my guide;
bid darkness turn to day,
wipe sorrow's tears away,
nor let me ever stray
from thee aside.. When ends life's transient dream,
when death's cold, sullen stream
shall o'er me roll;
blest Savior, then in love,
fear and distrust remove;
O bear me safe above,
a ransomed soul!"
653,452,,
654,453," More Love to Thee, O Christ",". More love to thee, O Christ,
more love to thee!
Hear thou the prayer I make
on bended knee.
This is my earnest plea:
More love, O Christ, to thee;
more love to thee,
more love to thee!. Once earthly joy I craved,
sought peace and rest;
now thee alone I seek,
give what is best.
This all my prayer shall be:
More love, O Christ, to thee;
more love to thee,
more love to thee!. Let sorrow do its work,
come grief and pain;
sweet are thy messengers,
sweet their refrain,
when they can sing with me:
More love, O Christ, to thee;
more love to thee,
more love to thee!. Then shall my latest breath
whisper thy praise;
this be the parting cry
my heart shall raise;
this still its prayer shall be:
More love, O Christ, to thee;
more love to thee,
more love to thee!"
